,株数,信用取引株数,金額,信用取引金額,year,area
1449,166443,64159,134347,46967,1995,宮崎
1450,234183,83279,216658,64960,1995,鹿児島
1451,177336144,33343196,177327669,25569362,1995,合計
1452,1144726,318345,1049179,252151,1996,北海道
1453,185510,68051,167888,57010,1996,青森
1454,156079,63722,135741,48720,1996,岩手
1455,521800,175330,439082,135344,1996,宮城
1456,138069,43520,135953,36746,1996,秋田
1457,211707,69144,191457,53806,1996,山形
1458,430782,174619,382107,141570,1996,福島
1459,1035338,358136,891600,269213,1996,茨城
1460,865229,324571,721981,241754,1996,栃木
1461,853714,308565,739064,242498,1996,群馬
1462,2325390,973708,1913655,754448,1996,埼玉
1463,2833667,1100935,2498432,843064,1996,千葉
1464,127778086,12383710,151945936,10288373,1996,東京
1465,3879117,1362191,3519383,1127701,1996,神奈川
1466,1196034,472685,1050620,382697,1996,新潟
1467,391087,145220,343974,117708,1996,山梨
1468,861279,439769,705056,333000,1996,長野
1469,201616,96898,157979,66846,1996,沖縄
1470,890806,357593,797272,288002,1996,岐阜
1471,1984409,744902,1712328,591869,1996,静岡
1472,6614490,2338712,6448838,1884387,1996,愛知
1473,1023939,397561,815204,296467,1996,三重
1474,837152,360429,689554,281316,1996,富山
1475,541136,224887,460832,171777,1996,石川
1476,420503,179610,365426,145434,1996,福井
1477,367086,160171,315992,133592,1996,滋賀
1478,2308054,855725,2229285,741236,1996,京都
1479,15240274,5452577,14677650,4507661,1996,大阪
1480,3268327,1334661,2842986,1075852,1996,兵庫
1481,918453,307565,800314,241218,1996,奈良
1482,779675,291008,687922,232114,1996,和歌山
1483,197899,82640,173839,64636,1996,鳥取
1484,156267,57507,134086,49933,1996,島根
1485,1077249,481955,935261,389030,1996,岡山
1486,1617172,534827,1444358,441277,1996,広島
1487,619035,220041,497832,171187,1996,山口
1488,446680,207711,350710,153703,1996,徳島
1489,589658,231006,526440,189472,1996,香川
1490,589199,215761,496735,166507,1996,愛媛
1491,271917,96540,227451,74140,1996,高知
1492,2016909,760793,1821043,644863,1996,福岡
1493,140316,37362,133721,39711,1996,佐賀
1494,270980,89723,240413,73867,1996,長崎
1495,402866,108632,352628,85174,1996,熊本
1496,265721,100745,222330,74733,1996,大分
1497,196558,72307,176715,65022,1996,宮崎
1498,248108,78941,235112,62240,1996,鹿児島
1499,189310068,35261011,207801364,28729069,1996,合計
1500,1273526,312293,901022,206960,1997,北海道
1501,192359,57590,134498,45628,1997,青森
1502,186856,46784,107553,38760,1997,岩手
1503,499736,156570,309246,106870,1997,宮城
1504,111722,34496,104972,32932,1997,秋田
1505,214927,63217,133514,45998,1997,山形
1506,440772,160870,276247,98312,1997,福島
1507,911316,266867,654257,183986,1997,茨城
1508,1025011,236011,846651,142033,1997,栃木
1509,743722,228086,506856,156164,1997,群馬
1510,2177463,766892,1310228,495270,1997,埼玉
1511,2139256,705837,1336382,474632,1997,千葉
1512,141262166,10258260,167239897,7402949,1997,東京
1513,3449934,975187,2798621,757142,1997,神奈川
1514,904540,346225,671664,275344,1997,新潟
1515,281975,82234,190204,55235,1997,山梨
1516,712956,325941,494363,221965,1997,長野
1517,151910,62831,110086,44228,1997,沖縄
1518,897485,296869,545800,193548,1997,岐阜
1519,1625267,587115,1135299,409082,1997,静岡
1520,5964973,1881263,5412126,1294966,1997,愛知
1521,881374,347152,555084,214840,1997,三重
1522,858199,303753,527096,181742,1997,富山
1523,473269,181204,310833,103200,1997,石川
1524,421662,136837,267685,91387,1997,福井
1525,321275,91901,232260,78716,1997,滋賀
1526,2092279,694456,1692948,583253,1997,京都
1527,13238944,3787561,11384281,2679292,1997,大阪
1528,2961021,972923,1951499,717230,1997,兵庫
1529,784572,238631,454946,157052,1997,奈良
1530,812019,223460,546053,153001,1997,和歌山
1531,179071,80791,133706,60737,1997,鳥取
1532,128597,42099,87834,29504,1997,島根
1533,926782,301456,599897,219906,1997,岡山
1534,1393006,353498,829228,242369,1997,広島
1535,538631,154955,320055,99228,1997,山口
1536,381523,142677,250258,94167,1997,徳島
1537,544469,181419,389215,133968,1997,香川
1538,553756,186196,369840,117836,1997,愛媛
1539,317236,83598,181460,55057,1997,高知
1540,1827496,600958,1256057,443854,1997,福岡
1541,123557,19734,88385,25212,1997,佐賀
1542,225471,62563,152353,49388,1997,長崎
1543,327600,91236,228423,71110,1997,熊本
1544,228036,82141,150357,51169,1997,大分
1545,144515,28351,97903,24258,1997,宮崎
1546,224293,64698,173398,71731,1997,鹿児島
1547,196076525,27305686,208450540,19431211,1997,合計
1548,1071449,302834,522057,123421,1998,北海道
1549,264809,89435,144286,38588,1998,青森
1550,139853,32480,66317,13437,1998,岩手
1551,562101,194201,257177,85227,1998,宮城
1552,112519,26844,63388,13366,1998,秋田
1553,251825,77826,131126,38509,1998,山形
1554,459419,182450,211617,79710,1998,福島
1555,942534,307785,433547,124247,1998,茨城
1556,877853,286565,364471,114229,1998,栃木
1557,831848,264866,399430,122645,1998,群馬
1558,2401458,896124,990303,373002,1998,埼玉
1559,2277147,774001,967888,330876,1998,千葉
1560,142930644,13328832,140110596,6274038,1998,東京
1561,3385713,1070835,1589868,495579,1998,神奈川
1562,1176936,443961,575090,222003,1998,新潟
1563,353737,101199,181789,38806,1998,山梨
1564,939258,436453,455994,191293,1998,長野
1565,226750,106353,90179,43443,1998,沖縄
1566,977807,391155,517650,165371,1998,岐阜
1567,1847746,665838,936449,296796,1998,静岡
1568,6215985,2309014,3944654,1026170,1998,愛知
1569,1162038,504986,484431,194500,1998,三重
1570,1074942,411882,406799,148921,1998,富山
1571,590005,219608,265176,81229,1998,石川
1572,457617,179110,198127,77994,1998,福井
1573,324127,110633,157572,53534,1998,滋賀
1574,2135698,719164,1258961,390331,1998,京都
1575,14444468,4616524,8315881,2108760,1998,大阪
1576,3511851,1286031,1530268,565193,1998,兵庫
1577,840936,293167,441669,140605,1998,奈良
1578,720333,239094,289685,99966,1998,和歌山
1579,217527,91619,100128,41469,1998,鳥取
1580,154449,50137,74573,24032,1998,島根
1581,976253,333655,433852,147777,1998,岡山
1582,1464278,483278,647203,218120,1998,広島
1583,667809,201423,277358,80537,1998,山口
1584,437587,169449,205391,73146,1998,徳島
1585,594556,202400,340180,98053,1998,香川
1586,653406,222692,307593,94410,1998,愛媛
1587,320721,96958,155961,36670,1998,高知
1588,2085260,671980,940446,300465,1998,福岡
1589,139003,24407,66429,15897,1998,佐賀
1590,261810,75946,123385,33997,1998,長崎
1591,408264,124772,186260,56171,1998,熊本
1592,266589,87028,106835,30512,1998,大分
1593,181439,31110,82766,13458,1998,宮崎
1594,329628,100097,187831,69454,1998,鹿児島
1595,202667985,33836201,170538636,15405957,1998,合計
1596,1440613,446106,1629179,578242,1999,北海道
1597,400945,186357,472609,256572,1999,青森
1598,230219,70745,261752,95794,1999,岩手
1599,777100,244113,849669,277725,1999,宮城
1600,199815,64470,242043,86564,1999,秋田
1601,363142,120291,488456,233004,1999,山形
1602,629561,213401,709323,251999,1999,福島
1603,1575445,473205,1636032,469366,1999,茨城
1604,1296386,424875,1552121,529870,1999,栃木
1605,1294807,461449,1373021,494967,1999,群馬
1606,3844439,1398598,3758281,1341209,1999,埼玉
1607,3606873,1214373,3776645,1290762,1999,千葉
1608,182255683,20216244,235946723,20471188,1999,東京
1609,5481117,1635005,6352829,2006906,1999,神奈川
1610,1536955,625744,1585099,662059,1999,新潟
1611,591454,226938,618237,220382,1999,山梨
1612,1354952,619815,1601452,865718,1999,長野
1613,272172,124531,215949,86344,1999,沖縄
1614,1376137,608934,1331110,579127,1999,岐阜
1615,3130342,1112358,3356894,1181332,1999,静岡
1616,8843940,3336033,8869453,3300014,1999,愛知
1617,1607732,683267,1531871,675550,1999,三重
1618,1403863,579577,1152614,483038,1999,富山
1619,772692,296312,867103,324624,1999,石川
1620,688219,290139,753028,342359,1999,福井
1621,542189,188731,583132,203048,1999,滋賀
1622,3085297,1142539,3725307,1472964,1999,京都
1623,20564891,6950778,19744648,6790494,1999,大阪
1624,5621267,2038133,5598814,2065108,1999,兵庫
1625,1212279,426574,1286593,461282,1999,奈良
1626,991490,338393,913268,324000,1999,和歌山
1627,357400,161857,395056,187111,1999,鳥取
1628,230787,79668,240293,88192,1999,島根
1629,1574166,521663,1873358,610256,1999,岡山
1630,2176698,711507,2463835,895568,1999,広島
1631,1005510,337666,1021628,412248,1999,山口
1632,678496,265959,610279,190303,1999,徳島
1633,953408,359538,1129843,459964,1999,香川
1634,997451,343033,1018740,359159,1999,愛媛
1635,503350,170141,482065,163375,1999,高知
1636,3121195,1031346,3190704,1060554,1999,福岡
1637,224142,55711,273942,90769,1999,佐賀
1638,406116,104327,423532,122664,1999,長崎
1639,612909,194299,615922,215648,1999,熊本
1640,394702,95235,414278,116905,1999,大分
1641,268498,77090,281230,91435,1999,宮崎
1642,383528,95574,459029,145656,1999,鹿児島
1643,270880372,51362642,327676989,53631418,1999,合計
