,株数,信用取引株数,金額,信用取引金額,year,area
0,1503786,,718093021,,1982,北海道
1,243706,,120282982,,1982,青森
2,219106,,106527306,,1982,岩手
3,670894,,329174514,,1982,宮城
4,278850,,141819755,,1982,秋田
5,331590,,145361624,,1982,山形
6,555527,,261196765,,1982,福島
7,826420,,349013736,,1982,茨城
8,843662,,346956976,,1982,栃木
9,899525,,386295985,,1982,群馬
10,1874457,,764821197,,1982,埼玉
11,2369037,,970769599,,1982,千葉
12,62670078,,30992409649,,1982,東京
13,4285320,,1951958273,,1982,神奈川
14,1555298,,695702522,,1982,新潟
15,413980,,203475103,,1982,山梨
16,864698,,376571303,,1982,長野
17,100705,,37185287,,1982,沖縄
18,1025497,,451111595,,1982,岐阜
19,2419680,,1107132018,,1982,静岡
20,7093736,,3227231089,,1982,愛知
21,1236354,,474326516,,1982,三重
22,1077617,,484136065,,1982,富山
23,635114,,296722466,,1982,石川
24,610423,,274499134,,1982,福井
25,377369,,170227980,,1982,滋賀
26,2660944,,1318769185,,1982,京都
27,17159878,,8042839052,,1982,大阪
28,4248937,,1902568386,,1982,兵庫
29,828509,,369026656,,1982,奈良
30,1019047,,431332990,,1982,和歌山
31,310286,,142712938,,1982,鳥取
32,224073,,85717162,,1982,島根
33,1260837,,532935733,,1982,岡山
34,2136557,,992615214,,1982,広島
35,778552,,318394302,,1982,山口
36,507352,,251557368,,1982,徳島
37,687826,,330532133,,1982,香川
38,690270,,329547785,,1982,愛媛
39,400005,,195571322,,1982,高知
40,2579602,,1216829526,,1982,福岡
41,183740,,95402294,,1982,佐賀
42,414188,,191967528,,1982,長崎
43,479589,,227248329,,1982,熊本
44,450243,,207637809,,1982,大分
45,270738,,125286292,,1982,宮崎
46,408131,,186101589,,1982,鹿児島
47,132681733,0,62877596053,0,1982,合計
0,2034621,,1127844717,,1983,北海道
1,362187,,182505375,,1983,青森
2,302474,,165649724,,1983,岩手
3,899500,,510553706,,1983,宮城
4,320892,,187843391,,1983,秋田
5,401795,,214250082,,1983,山形
6,758009,,423277977,,1983,福島
7,1189928,,556291303,,1983,茨城
8,1192181,,576164267,,1983,栃木
9,1256768,,643341334,,1983,群馬
10,2680735,,1284944962,,1983,埼玉
11,3355003,,1610112509,,1983,千葉
12,90483178,,51748552053,,1983,東京
13,5839412,,3029071673,,1983,神奈川
14,2068903,,1054706555,,1983,新潟
15,622240,,338669812,,1983,山梨
16,1142203,,567983693,,1983,長野
17,108976,,49869423,,1983,沖縄
18,1399255,,740094628,,1983,岐阜
19,3422663,,1819618442,,1983,静岡
20,10022721,,5206603828,,1983,愛知
21,1764783,,819433341,,1983,三重
22,1513079,,819661412,,1983,富山
23,873361,,463778762,,1983,石川
24,836320,,472158780,,1983,福井
25,569759,,307267309,,1983,滋賀
26,3763788,,2145015958,,1983,京都
27,24322061,,13308048129,,1983,大阪
28,5911362,,3120913352,,1983,兵庫
29,1144573,,570249432,,1983,奈良
30,1395744,,710073696,,1983,和歌山
31,436579,,227835347,,1983,鳥取
32,301863,,144327263,,1983,島根
33,1882852,,934720945,,1983,岡山
34,2863523,,1562337264,,1983,広島
35,1141879,,529376733,,1983,山口
36,714423,,400327267,,1983,徳島
37,1022251,,553461619,,1983,香川
38,944204,,513948701,,1983,愛媛
39,483220,,271530920,,1983,高知
40,3539596,,1917046033,,1983,福岡
41,265742,,161722560,,1983,佐賀
42,556061,,287125894,,1983,長崎
43,700492,,367434766,,1983,熊本
44,547119,,292486604,,1983,大分
45,375154,,196705836,,1983,宮崎
46,508268,,271603248,,1983,鹿児島
47,188241700,0,103406540625,0,1983,合計
0,2100667,,1414386815,,1984,北海道
1,362313,,248817092,,1984,青森
2,352444,,245939680,,1984,岩手
3,845437,,588505811,,1984,宮城
4,279937,,196418974,,1984,秋田
5,412688,,278807343,,1984,山形
6,726237,,528165524,,1984,福島
7,1126517,,669870666,,1984,茨城
8,1128237,,689596648,,1984,栃木
9,1280137,,805492322,,1984,群馬
10,2845157,,1660569862,,1984,埼玉
11,3341721,,2026780418,,1984,千葉
12,100596207,,70305881235,,1984,東京
13,5502143,,3720679917,,1984,神奈川
14,1897353,,1340894818,,1984,新潟
15,577440,,424696888,,1984,山梨
16,1181407,,723658582,,1984,長野
17,121310,,74789682,,1984,沖縄
18,1333881,,876847393,,1984,岐阜
19,3542126,,2371236457,,1984,静岡
20,10184247,,6668473177,,1984,愛知
21,1617182,,953219100,,1984,三重
22,1354190,,985676090,,1984,富山
23,887029,,575824605,,1984,石川
24,768221,,546050221,,1984,福井
25,572400,,409218465,,1984,滋賀
26,3634220,,2679947748,,1984,京都
27,25222720,,17539437810,,1984,大阪
28,5944671,,4103829851,,1984,兵庫
29,1152499,,706175083,,1984,奈良
30,1411850,,940594607,,1984,和歌山
31,461942,,281846777,,1984,鳥取
32,291757,,211271826,,1984,島根
33,1828322,,1285361100,,1984,岡山
34,2885002,,2013306770,,1984,広島
35,1124617,,664804038,,1984,山口
36,674925,,490903765,,1984,徳島
37,987011,,641235082,,1984,香川
38,1065246,,710811103,,1984,愛媛
39,451495,,300525264,,1984,高知
40,3549566,,2477217715,,1984,福岡
41,261629,,214558393,,1984,佐賀
42,579387,,377467548,,1984,長崎
43,680288,,472094991,,1984,熊本
44,548534,,347263019,,1984,大分
45,387020,,267154640,,1984,宮崎
46,518089,,341914685,,1984,鹿児島
47,198597418,0,136398219600,0,1984,合計
0,2534475,※記載なし,1661220978,※記載なし,1985,北海道
1,414659,,283168109,,1985,青森
2,381157,,271564801,,1985,岩手
3,1046822,,722834443,,1985,宮城
4,271190,,198351874,,1985,秋田
5,445901,,297232961,,1985,山形
6,833951,,571004065,,1985,福島
7,1232995,,715305286,,1985,茨城
8,1194325,,702522925,,1985,栃木
9,1507108,,907273884,,1985,群馬
10,3302073,,1859487915,,1985,埼玉
11,3890259,,2356799859,,1985,千葉
12,118797264,,81534200717,,1985,東京
13,6018945,,3851534231,,1985,神奈川
14,2165599,,1400713754,,1985,新潟
15,661725,,412749960,,1985,山梨
16,1299815,,778216995,,1985,長野
17,177888,,109927804,,1985,沖縄
18,1491723,,935547647,,1985,岐阜
19,3862513,,2368145228,,1985,静岡
20,11252573,,7042423551,,1985,愛知
21,1852079,,1026231926,,1985,三重
22,1416105,,899588244,,1985,富山
23,959041,,616836814,,1985,石川
24,833070,,541271135,,1985,福井
25,625320,,416488810,,1985,滋賀
26,3954280,,2643850813,,1985,京都
27,29284580,,18926829339,,1985,大阪
28,6512337,,4233409890,,1985,兵庫
29,1295942,,736638223,,1985,奈良
30,1534109,,966003423,,1985,和歌山
31,467303,,284348760,,1985,鳥取
32,290753,,184387823,,1985,島根
33,2085598,,1268607704,,1985,岡山
34,3032787,,1980049542,,1985,広島
35,1264468,,698616726,,1985,山口
36,701956,,463354244,,1985,徳島
37,1075134,,684927175,,1985,香川
38,1200989,,794082538,,1985,愛媛
39,454478,,311343665,,1985,高知
40,4088174,,2616380512,,1985,福岡
41,298580,,206292545,,1985,佐賀
42,579060,,350563099,,1985,長崎
43,798755,,564071992,,1985,熊本
44,514509,,327718329,,1985,大分
45,353159,,265870249,,1985,宮崎
46,526682,,348671963,,1985,鹿児島
47,228782208,0,151336662470,0,1985,合計
0,4562025,1193835,3437207016,917393239,1986,北海道
1,582628,149260,501961801,132817181,1986,青森
2,677276,164264,549980732,143257818,1986,岩手
3,1953063,679796,1522079725,528512379,1986,宮城
4,500064,214047,402606925,162968775,1986,秋田
5,717506,142236,608297166,119443210,1986,山形
6,1258722,399542,1043821682,320880483,1986,福島
7,1792989,487035,1317195445,363213774,1986,茨城
8,1659215,544357,1203701848,395900555,1986,栃木
9,2273301,677166,1763422422,509062093,1986,群馬
10,4726641,1696473,3455391688,1255934502,1986,埼玉
11,5413526,2009516,3943087770,1402072502,1986,千葉
12,199896474,34824340,162474350599,26773438190,1986,東京
13,9564464,2992838,7321184590,2341623681,1986,神奈川
14,2960142,1109693,2320191893,874879092,1986,新潟
15,1069732,356084,769605932,251898863,1986,山梨
16,1985541,615631,1459397150,463809637,1986,長野
17,247143,72514,183713336,55262942,1986,沖縄
18,2153985,842354,1660876502,648704113,1986,岐阜
19,5616990,1725328,4159860052,1278003202,1986,静岡
20,16572516,5235082,12363829677,3939144984,1986,愛知
21,2536323,846728,1791530530,591917044,1986,三重
22,1951239,557193,1548601296,476292355,1986,富山
23,1700766,530471,1245663412,429929389,1986,石川
24,1189086,452772,956623305,373159958,1986,福井
25,854112,323571,689001991,263077357,1986,滋賀
26,6124179,2053947,4874953597,1596063272,1986,京都
27,43687801,15941540,35318951496,12819943651,1986,大阪
28,9524755,3036700,7355740310,2421668560,1986,兵庫
29,1754548,650487,1244625360,486539205,1986,奈良
30,2534226,1062683,1707180091,678931417,1986,和歌山
31,679513,187815,517965228,139395285,1986,鳥取
32,391752,116894,309369437,93071792,1986,島根
33,2745582,764285,2125750855,601722848,1986,岡山
34,4026434,1365701,3226852608,1100747663,1986,広島
35,1637453,563061,1145367814,405428522,1986,山口
36,929610,290230,787755301,268241052,1986,徳島
37,1458349,430868,1202636719,385271703,1986,香川
38,1842559,510119,1455684703,437888359,1986,愛媛
39,677608,188202,519399545,148147561,1986,高知
40,5657505,1772220,4444559528,1373544231,1986,福岡
41,467170,90131,372475677,81205668,1986,佐賀
42,752589,223143,583053331,178986079,1986,長崎
43,1151700,337558,915256796,272285520,1986,熊本
44,768144,204541,600996527,162191361,1986,大分
45,503697,141801,401815138,121908903,1986,宮崎
46,620590,175935,514513652,145557223,1986,鹿児島
47,362351233,88949987,288318088198,68931337193,1986,合計
0,4461466,1155172,4251928890,933743254,1987,北海道
1,670540,142287,583173590,114639630,1987,青森
2,703944,176731,695774438,159116863,1987,岩手
3,2138581,702335,2046116121,593068646,1987,宮城
4,599992,231173,572030763,197024280,1987,秋田
5,848454,159351,860608275,159004753,1987,山形
6,1269681,340007,1263080499,299355014,1987,福島
7,2025228,577041,1863635252,484185317,1987,茨城
8,2165492,661104,1941942340,564682576,1987,栃木
9,2638159,682908,2485112910,599814142,1987,群馬
10,5978413,1961261,5456889169,1686884974,1987,埼玉
11,6709857,2204739,6148170528,1870594547,1987,千葉
12,282943611,46094743,288807412444,38026810648,1987,東京
13,11628265,3523582,10952728303,3176187858,1987,神奈川
14,3509786,1166021,3248809991,963927767,1987,新潟
